DATE,OPEN,HIGH,LOW,CLOSE
10/06/2021,1887.4,1899.84,1870.23,1898
09/06/2021,1892,1898.64,1886.9,1888.2
08/06/2021,1898.8,1903.19,1884.32,1892.5
07/06/2021,1889.9,1900.08,1881.2,1898.8
04/06/2021,1869.8,1896.05,1856.34,1889.9
03/06/2021,1908,1909.53,1865.41,1870.5
02/06/2021,1900,1909.04,1894.1,1906.7
01/06/2021,1904.84,1916.44,1892.37,1899.4
31/05/2021,1908.4,1910.6,1901.1,1905.79
28/05/2021,1896.3,1905.51,1882.35,1902.6
27/05/2021,1896.4,1903.62,1888.35,1896.3
26/05/2021,1898.7,1912.56,1890.7,1896.4
25/05/2021,1880.7,1900.21,1872.6,1898.7
24/05/2021,1880.3,1887.11,1875.19,1879.2
21/05/2021,1876,1889.35,1870.07,1880.3
20/05/2021,1869.4,1883.72,1863.7,1876.8
19/05/2021,1868.8,1889.75,1851.4,1869.4
18/05/2021,1866.5,1874.85,1863.2,1869
17/05/2021,1822.6,1868.39,1822.6,1866.5
14/05/2021,1826,1844.28,1819.65,1842.1
13/05/2021,1815.2,1828.6,1808.69,1826
12/05/2021,1837.21,1843.31,1812.3,1815.2
11/05/2021,1835.7,1841.68,1817.85,1837.1
10/05/2021,1831.12,1845.25,1829.96,1834.9
07/05/2021,1814.5,1843.04,1812.7,1831.12
06/05/2021,1786.4,1817.93,1782.13,1814.7
05/05/2021,1778.6,1787.96,1770.25,1786.11
04/05/2021,1792.5,1799,1771.02,1778.6
03/05/2021,1768.76,1797.65,1765.6,1791.3
30/04/2021,1771.8,1773.66,1764.13,1768.76
29/04/2021,1781.2,1789.93,1756.1,1771.8
28/04/2021,1776.5,1782.49,1762.5,1781.2
27/04/2021,1781,1785.42,1773.65,1776.5
26/04/2021,1776.87,1783.41,1768.4,1781
23/04/2021,1783.4,1795.84,1769.89,1777.1
22/04/2021,1792.9,1797.82,1777.32,1783.4
21/04/2021,1778.5,1797.52,1775.6,1793.3
20/04/2021,1771.2,1780.31,1763.73,1777
19/04/2021,1781.5,1789.97,1766.64,1769.3
16/04/2021,1763.5,1783.67,1759.5,1775.85
15/04/2021,1736.1,1769.53,1734.27,1763.5
14/04/2021,1745,1749.28,1732.66,1736
13/04/2021,1732.4,1748.85,1723.3,1745
12/04/2021,1743.1,1744.82,1727.6,1732.4
09/04/2021,1755.25,1757.26,1731.09,1743.1
08/04/2021,1737.3,1758.62,1733.19,1755.25
07/04/2021,1743.1,1744.29,1730.64,1737.3
06/04/2021,1727.7,1745.34,1726.2,1742.6
05/04/2021,1729.4,1734.82,1721,1727.1
02/04/2021,1728.33,1739.19,1728.33,1734.82
01/04/2021,1707.52,1730.34,1705.4,1728.33
31/03/2021,1685.09,1715.07,1677.8,1707.52
30/03/2021,1712.03,1714.37,1678.6,1685.12
29/03/2021,1732.1,1733.08,1705.92,1712.03
26/03/2021,1728.79,1736.75,1721.64,1730.9
25/03/2021,1734.34,1745.41,1721.9,1728.75
24/03/2021,1727.19,1736.98,1724.07,1734.1
23/03/2021,1739.17,1742.29,1724.5,1727.17
22/03/2021,1748.6,1748.6,1725.4,1739.12
19/03/2021,1736.06,1746.58,1727.5,1744.86
18/03/2021,1749.04,1755.33,1719.27,1736.05
17/03/2021,1730.85,1751.46,1724.39,1749.16
16/03/2021,1731.55,1741,1726,1730.83
15/03/2021,1726.76,1734.4,1721.58,1731.3
12/03/2021,1722.1,1729.1,1699.12,1726.96
11/03/2021,1725.6,1739.84,1719.26,1722.1
10/03/2021,1714.8,1726.72,1708.19,1726.42
09/03/2021,1683.1,1720.42,1680.18,1714.6
08/03/2021,1699.8,1714.09,1676.76,1683.1
05/03/2021,1697.1,1707.38,1687.5,1698.64
04/03/2021,1708.8,1722.78,1690.5,1697.1
03/03/2021,1737.1,1740.29,1702.01,1708.9
02/03/2021,1724.6,1739,1707.26,1738
01/03/2021,1733.4,1759.6,1718.9,1724.6
26/02/2021,1770,1775.6,1717.17,1732.53
25/02/2021,1804.7,1804.95,1765.73,1770
24/02/2021,1805.3,1813.72,1783.51,1804.7
23/02/2021,1809,1815.76,1795.82,1804.6
22/02/2021,1783.89,1812.46,1780.68,1808.9
19/02/2021,1775.4,1791.31,1760.59,1783.35
18/02/2021,1776.22,1789.33,1768.48,1775.4
17/02/2021,1794.1,1795.05,1769.78,1775.8
16/02/2021,1818.46,1826.42,1789.44,1793.9
15/02/2021,1821.4,1826.97,1815.9,1817.46
12/02/2021,1825.4,1830.4,1810.49,1823.13
11/02/2021,1842.7,1847.45,1820.8,1825.1
10/02/2021,1838.1,1855.26,1834.19,1842.7
09/02/2021,1830.3,1848.47,1827.9,1838.1
08/02/2021,1809.8,1838.95,1807.5,1830.3
05/02/2021,1793.7,1814.93,1791.99,1812.98
04/02/2021,1833.6,1834.77,1784.96,1793.7
03/02/2021,1837.9,1844.85,1830,1833.6
02/02/2021,1860.4,1864,1829.61,1837.9
01/02/2021,1847.56,1871.6,1846.69,1860.4
